,Corrected_Label,TreeID,Day_of_year,Site,Location,Treatment,Status,Resinosis,Entryholes,Precipitation,Mean_temperature,Maximum_VPD,Elevation,Diameter,Phloem..mg.,Solvent..ul.,Value,upper_quantile,Value_Winz
1968,.alpha.-Terpinene,33,260,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,26.67,104.6,200,5468250,21508202.5,5468250
1969,.alpha.-Terpinene,34,160,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,43.18,113.2,200,1570866,21508202.5,1570866
1970,.alpha.-Terpinene,34,170,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,43.18,113.6,200,566535,21508202.5,566535
1971,.alpha.-Terpinene,34,180,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,43.18,108.9,200,1335190,21508202.5,1335190
1972,.alpha.-Terpinene,34,190,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,43.18,108.5,200,1070087,21508202.5,1070087
1973,.alpha.-Terpinene,34,200,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,43.18,114.1,500,16659197.5,21508202.5,16659197.5
1974,.alpha.-Terpinene,34,210,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,43.18,112.2,200,3849411,21508202.5,3849411
1975,.alpha.-Terpinene,34,225,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,43.18,112.5,500,14542982.5,21508202.5,14542982.5
1976,.alpha.-Terpinene,34,240,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,43.18,116.1,500,7897107.5,21508202.5,7897107.5
1977,.alpha.-Terpinene,34,260,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,43.18,116.4,500,12449637.5,21508202.5,12449637.5
1978,.alpha.-Terpinene,35,160,Rabbit ears,ll,Baited,Survived-Colonized,0.35,37.66,762.2794,3.601388889,1.134233333,2800,41.91,105.5,200,2745123,21508202.5,2745123
1979,.alpha.-Terpinene,35,170,Rabbit ears,ll,Baited,Survived-Colonized,0.35,37.66,762.2794,3.601388889,1.134233333,2800,41.91,107.5,200,1525852,21508202.5,1525852
1980,.alpha.-Terpinene,35,180,Rabbit ears,ll,Baited,Survived-Colonized,0.35,37.66,762.2794,3.601388889,1.134233333,2800,41.91,108,200,368113,21508202.5,368113
1981,.alpha.-Terpinene,35,190,Rabbit ears,ll,Baited,Survived-Colonized,0.35,37.66,762.2794,3.601388889,1.134233333,2800,41.91,113.5,200,476981,21508202.5,476981
1982,.alpha.-Terpinene,35,200,Rabbit ears,ll,Baited,Survived-Colonized,0.35,37.66,762.2794,3.601388889,1.134233333,2800,41.91,115.5,200,2050600,21508202.5,2050600
1983,.alpha.-Terpinene,35,225,Rabbit ears,ll,Baited,Survived-Colonized,0.35,37.66,762.2794,3.601388889,1.134233333,2800,41.91,105.4,200,1598432,21508202.5,1598432
1984,.alpha.-Terpinene,35,240,Rabbit ears,ll,Baited,Survived-Colonized,0.35,37.66,762.2794,3.601388889,1.134233333,2800,41.91,105.5,500,2736730,21508202.5,2736730
1985,.alpha.-Terpinene,35,260,Rabbit ears,ll,Baited,Survived-Colonized,0.35,37.66,762.2794,3.601388889,1.134233333,2800,41.91,108,200,917312,21508202.5,917312
1986,.alpha.-Terpinene,36,160,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,59.18,762.2794,3.601388889,1.134233333,2800,44.45,107,200,584142,21508202.5,584142
1987,.alpha.-Terpinene,36,170,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,59.18,762.2794,3.601388889,1.134233333,2800,44.45,108,200,619987,21508202.5,619987
1988,.alpha.-Terpinene,36,180,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,59.18,762.2794,3.601388889,1.134233333,2800,44.45,113.6,200,119159,21508202.5,119159
1989,.alpha.-Terpinene,36,190,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,59.18,762.2794,3.601388889,1.134233333,2800,44.45,106.7,200,2070671,21508202.5,2070671
1990,.alpha.-Terpinene,36,200,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,59.18,762.2794,3.601388889,1.134233333,2800,44.45,107.5,500,21059400,21508202.5,21059400
1991,.alpha.-Terpinene,36,210,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,59.18,762.2794,3.601388889,1.134233333,2800,44.45,113.6,200,417964,21508202.5,417964
1992,.alpha.-Terpinene,36,225,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,59.18,762.2794,3.601388889,1.134233333,2800,44.45,106.4,500,13030992.5,21508202.5,13030992.5
1993,.alpha.-Terpinene,36,240,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,59.18,762.2794,3.601388889,1.134233333,2800,44.45,101.2,200,2810941,21508202.5,2810941
1994,.alpha.-Terpinene,36,260,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,59.18,762.2794,3.601388889,1.134233333,2800,44.45,118,200,1440328,21508202.5,1440328
1995,.alpha.-Terpinene,37,160,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,41.91,111.4,200,557934,21508202.5,557934
1996,.alpha.-Terpinene,37,170,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,41.91,113.2,200,359159,21508202.5,359159
1997,.alpha.-Terpinene,37,180,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,41.91,107.8,200,176671,21508202.5,176671
1998,.alpha.-Terpinene,37,190,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,41.91,117.8,200,245278,21508202.5,245278
1999,.alpha.-Terpinene,37,200,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,41.91,111.8,500,2967360,21508202.5,2967360
2000,.alpha.-Terpinene,37,210,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,41.91,114.4,500,2695437.5,21508202.5,2695437.5
2001,.alpha.-Terpinene,37,225,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,41.91,113.4,200,588007,21508202.5,588007
2002,.alpha.-Terpinene,37,240,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,41.91,113.6,500,3810635,21508202.5,3810635
2003,.alpha.-Terpinene,37,260,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,41.91,112.8,200,1092747,21508202.5,1092747
2004,.alpha.-Terpinene,38,160,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,25.4,106.4,200,323729,21508202.5,323729
2005,.alpha.-Terpinene,38,170,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,25.4,116.1,200,246638,21508202.5,246638
2006,.alpha.-Terpinene,38,180,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,25.4,108.6,200,240866,21508202.5,240866
2007,.alpha.-Terpinene,38,190,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,25.4,105.8,200,232911,21508202.5,232911
2008,.alpha.-Terpinene,38,200,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,25.4,115.8,500,7681920,21508202.5,7681920
2009,.alpha.-Terpinene,38,210,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,25.4,110,500,3394665,21508202.5,3394665
2010,.alpha.-Terpinene,38,225,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,25.4,113.6,200,818742,21508202.5,818742
2011,.alpha.-Terpinene,38,240,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,25.4,117.7,200,1058059,21508202.5,1058059
2012,.alpha.-Terpinene,38,260,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,25.4,107.8,200,374999,21508202.5,374999
2013,.alpha.-Terpinene,39,160,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,35.56,111.7,200,1717444,21508202.5,1717444
2014,.alpha.-Terpinene,39,170,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,35.56,113.3,200,203425,21508202.5,203425
2015,.alpha.-Terpinene,39,180,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,35.56,113.3,200,606465,21508202.5,606465
2016,.alpha.-Terpinene,39,190,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,35.56,112,200,619667,21508202.5,619667
2017,.alpha.-Terpinene,39,200,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,35.56,108.8,500,2045417.5,21508202.5,2045417.5
2018,.alpha.-Terpinene,39,210,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,35.56,117.3,500,10065590,21508202.5,10065590
2019,.alpha.-Terpinene,39,225,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,35.56,110.7,200,1388314,21508202.5,1388314
2020,.alpha.-Terpinene,39,240,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,35.56,118.3,200,687924,21508202.5,687924
2021,.alpha.-Terpinene,39,260,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,35.56,104.8,200,1089079,21508202.5,1089079
2022,.alpha.-Terpinene,4,160,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,46.99,105.9,200,200488,21508202.5,200488
2023,.alpha.-Terpinene,4,180,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,46.99,117.7,200,129797,21508202.5,129797
2024,.alpha.-Terpinene,4,190,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,46.99,115.4,200,297911,21508202.5,297911
2025,.alpha.-Terpinene,4,200,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,46.99,118.9,500,5150082.5,21508202.5,5150082.5
2026,.alpha.-Terpinene,4,210,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,46.99,106.4,200,226985,21508202.5,226985
2027,.alpha.-Terpinene,4,225,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,46.99,114,500,1035537.5,21508202.5,1035537.5
2028,.alpha.-Terpinene,4,240,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,46.99,118.2,200,1148514,21508202.5,1148514
2029,.alpha.-Terpinene,4,260,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,46.99,114.4,500,2709960,21508202.5,2709960
2030,.alpha.-Terpinene,40,160,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,107.7,200,699860,21508202.5,699860
2031,.alpha.-Terpinene,40,170,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,115.2,200,550180,21508202.5,550180
2032,.alpha.-Terpinene,40,180,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,110.6,200,1318079,21508202.5,1318079
2033,.alpha.-Terpinene,40,190,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,117.2,200,231993,21508202.5,231993
2034,.alpha.-Terpinene,40,200,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,116.6,500,22854610,21508202.5,21508202.5
2035,.alpha.-Terpinene,40,210,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,110,200,2077699,21508202.5,2077699
2036,.alpha.-Terpinene,40,225,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,116.7,200,432242,21508202.5,432242
2037,.alpha.-Terpinene,40,240,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,112.8,200,1005956,21508202.5,1005956
2038,.alpha.-Terpinene,40,260,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,110,200,1765172,21508202.5,1765172
2039,.alpha.-Terpinene,41,160,Grant,l,Baited,Survived-Colonized,0.25,53.8,413.4866,2.8375,1.026183333,2950,24.13,106.6,200,348887,21508202.5,348887
2040,.alpha.-Terpinene,41,170,Grant,l,Baited,Survived-Colonized,0.25,53.8,413.4866,2.8375,1.026183333,2950,24.13,113.3,200,295564,21508202.5,295564
2041,.alpha.-Terpinene,41,180,Grant,l,Baited,Survived-Colonized,0.25,53.8,413.4866,2.8375,1.026183333,2950,24.13,111.4,200,1010392,21508202.5,1010392
2042,.alpha.-Terpinene,41,190,Grant,l,Baited,Survived-Colonized,0.25,53.8,413.4866,2.8375,1.026183333,2950,24.13,108.1,200,994844,21508202.5,994844
2043,.alpha.-Terpinene,41,200,Grant,l,Baited,Survived-Colonized,0.25,53.8,413.4866,2.8375,1.026183333,2950,24.13,105,500,15262977.5,21508202.5,15262977.5
2044,.alpha.-Terpinene,41,210,Grant,l,Baited,Survived-Colonized,0.25,53.8,413.4866,2.8375,1.026183333,2950,24.13,107.9,500,3352982.5,21508202.5,3352982.5
2045,.alpha.-Terpinene,41,225,Grant,l,Baited,Survived-Colonized,0.25,53.8,413.4866,2.8375,1.026183333,2950,24.13,108.6,200,296273,21508202.5,296273
2046,.alpha.-Terpinene,41,240,Grant,l,Baited,Survived-Colonized,0.25,53.8,413.4866,2.8375,1.026183333,2950,24.13,103.5,500,7679810,21508202.5,7679810
2047,.alpha.-Terpinene,42,160,Grant,l,Baited,Survived-Uncolonized,0.425,26.9,413.4866,2.8375,1.026183333,2950,30.48,113,200,645622,21508202.5,645622
2048,.alpha.-Terpinene,42,170,Grant,l,Baited,Survived-Uncolonized,0.425,26.9,413.4866,2.8375,1.026183333,2950,30.48,107.2,200,184943,21508202.5,184943
2049,.alpha.-Terpinene,42,180,Grant,l,Baited,Survived-Uncolonized,0.425,26.9,413.4866,2.8375,1.026183333,2950,30.48,113.5,200,643833,21508202.5,643833
2050,.alpha.-Terpinene,42,190,Grant,l,Baited,Survived-Uncolonized,0.425,26.9,413.4866,2.8375,1.026183333,2950,30.48,111.5,200,232659,21508202.5,232659
2051,.alpha.-Terpinene,42,200,Grant,l,Baited,Survived-Uncolonized,0.425,26.9,413.4866,2.8375,1.026183333,2950,30.48,108.2,500,4818857.5,21508202.5,4818857.5
2052,.alpha.-Terpinene,42,210,Grant,l,Baited,Survived-Uncolonized,0.425,26.9,413.4866,2.8375,1.026183333,2950,30.48,111,200,158730,21508202.5,158730
2053,.alpha.-Terpinene,42,225,Grant,l,Baited,Survived-Uncolonized,0.425,26.9,413.4866,2.8375,1.026183333,2950,30.48,105.8,200,915186,21508202.5,915186
2054,.alpha.-Terpinene,42,240,Grant,l,Baited,Survived-Uncolonized,0.425,26.9,413.4866,2.8375,1.026183333,2950,30.48,109.5,200,738823,21508202.5,738823
2055,.alpha.-Terpinene,42,260,Grant,l,Baited,Survived-Uncolonized,0.425,26.9,413.4866,2.8375,1.026183333,2950,30.48,110.9,200,581792,21508202.5,581792
2056,.alpha.-Terpinene,43,160,Grant,l,Baited,Survived-Uncolonized,0.2,10.76,413.4866,2.8375,1.026183333,2950,27.94,114.3,200,152760,21508202.5,152760
2057,.alpha.-Terpinene,43,170,Grant,l,Baited,Survived-Uncolonized,0.2,10.76,413.4866,2.8375,1.026183333,2950,27.94,117.6,200,115988,21508202.5,115988
2058,.alpha.-Terpinene,43,180,Grant,l,Baited,Survived-Uncolonized,0.2,10.76,413.4866,2.8375,1.026183333,2950,27.94,114.6,200,202139,21508202.5,202139
2059,.alpha.-Terpinene,43,190,Grant,l,Baited,Survived-Uncolonized,0.2,10.76,413.4866,2.8375,1.026183333,2950,27.94,116.1,200,547361,21508202.5,547361
2060,.alpha.-Terpinene,43,200,Grant,l,Baited,Survived-Uncolonized,0.2,10.76,413.4866,2.8375,1.026183333,2950,27.94,103,200,445673,21508202.5,445673
2061,.alpha.-Terpinene,43,210,Grant,l,Baited,Survived-Uncolonized,0.2,10.76,413.4866,2.8375,1.026183333,2950,27.94,110.4,500,1691492.5,21508202.5,1691492.5
2062,.alpha.-Terpinene,43,225,Grant,l,Baited,Survived-Uncolonized,0.2,10.76,413.4866,2.8375,1.026183333,2950,27.94,118,200,743679,21508202.5,743679
2063,.alpha.-Terpinene,43,240,Grant,l,Baited,Survived-Uncolonized,0.2,10.76,413.4866,2.8375,1.026183333,2950,27.94,106,200,827394,21508202.5,827394
2064,.alpha.-Terpinene,43,260,Grant,l,Baited,Survived-Uncolonized,0.2,10.76,413.4866,2.8375,1.026183333,2950,27.94,107.2,200,818797,21508202.5,818797
2065,.alpha.-Terpinene,44,160,Grant,l,Baited,Survived-Colonized,0.075,21.52,413.4866,2.8375,1.026183333,2950,30.48,114.9,200,193536,21508202.5,193536
2066,.alpha.-Terpinene,44,170,Grant,l,Baited,Survived-Colonized,0.075,21.52,413.4866,2.8375,1.026183333,2950,30.48,111.2,200,71196,21508202.5,71196
2067,.alpha.-Terpinene,44,180,Grant,l,Baited,Survived-Colonized,0.075,21.52,413.4866,2.8375,1.026183333,2950,30.48,112,200,156573,21508202.5,156573
2068,.alpha.-Terpinene,44,190,Grant,l,Baited,Survived-Colonized,0.075,21.52,413.4866,2.8375,1.026183333,2950,30.48,108.9,200,138751,21508202.5,138751
2069,.alpha.-Terpinene,44,200,Grant,l,Baited,Survived-Colonized,0.075,21.52,413.4866,2.8375,1.026183333,2950,30.48,109.7,500,23881060,21508202.5,21508202.5
2070,.alpha.-Terpinene,44,210,Grant,l,Baited,Survived-Colonized,0.075,21.52,413.4866,2.8375,1.026183333,2950,30.48,103.4,500,2760260,21508202.5,2760260
2071,.alpha.-Terpinene,44,225,Grant,l,Baited,Survived-Colonized,0.075,21.52,413.4866,2.8375,1.026183333,2950,30.48,104.9,200,515588,21508202.5,515588
2072,.alpha.-Terpinene,44,240,Grant,l,Baited,Survived-Colonized,0.075,21.52,413.4866,2.8375,1.026183333,2950,30.48,115.6,200,805333,21508202.5,805333
2073,.alpha.-Terpinene,44,260,Grant,l,Baited,Survived-Colonized,0.075,21.52,413.4866,2.8375,1.026183333,2950,30.48,110,200,1737985,21508202.5,1737985
2074,.alpha.-Terpinene,45,160,Grant,l,Baited,Survived-Uncolonized,0.15,26.9,413.4866,2.8375,1.026183333,2950,26.67,114.4,200,849751,21508202.5,849751
2075,.alpha.-Terpinene,45,170,Grant,l,Baited,Survived-Uncolonized,0.15,26.9,413.4866,2.8375,1.026183333,2950,26.67,111.1,200,205844,21508202.5,205844
2076,.alpha.-Terpinene,45,180,Grant,l,Baited,Survived-Uncolonized,0.15,26.9,413.4866,2.8375,1.026183333,2950,26.67,111.9,200,634237,21508202.5,634237
2077,.alpha.-Terpinene,45,190,Grant,l,Baited,Survived-Uncolonized,0.15,26.9,413.4866,2.8375,1.026183333,2950,26.67,107.8,200,659993,21508202.5,659993
2078,.alpha.-Terpinene,45,200,Grant,l,Baited,Survived-Uncolonized,0.15,26.9,413.4866,2.8375,1.026183333,2950,26.67,116.9,500,3941302.5,21508202.5,3941302.5
2079,.alpha.-Terpinene,45,210,Grant,l,Baited,Survived-Uncolonized,0.15,26.9,413.4866,2.8375,1.026183333,2950,26.67,115,500,2838837.5,21508202.5,2838837.5
2080,.alpha.-Terpinene,45,225,Grant,l,Baited,Survived-Uncolonized,0.15,26.9,413.4866,2.8375,1.026183333,2950,26.67,113.5,200,333187,21508202.5,333187
2081,.alpha.-Terpinene,45,240,Grant,l,Baited,Survived-Uncolonized,0.15,26.9,413.4866,2.8375,1.026183333,2950,26.67,110.3,200,1070458,21508202.5,1070458
2082,.alpha.-Terpinene,45,260,Grant,l,Baited,Survived-Uncolonized,0.15,26.9,413.4866,2.8375,1.026183333,2950,26.67,108.6,200,524352,21508202.5,524352
2083,.alpha.-Terpinene,46,160,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,114.3,200,625562,21508202.5,625562
2084,.alpha.-Terpinene,46,170,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,110.8,200,199397,21508202.5,199397
2085,.alpha.-Terpinene,46,180,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,109.7,200,523082,21508202.5,523082
2086,.alpha.-Terpinene,46,190,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,113.9,200,291784,21508202.5,291784
2087,.alpha.-Terpinene,46,200,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,106.6,200,1082210,21508202.5,1082210
2088,.alpha.-Terpinene,46,210,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,115.5,1000,5868310,21508202.5,5868310
2089,.alpha.-Terpinene,46,225,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,108.8,500,1470447.5,21508202.5,1470447.5
2090,.alpha.-Terpinene,46,240,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,115,200,1262423,21508202.5,1262423
2091,.alpha.-Terpinene,46,260,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,110,200,2895739,21508202.5,2895739
2092,.alpha.-Terpinene,47,160,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,45.72,108.9,200,242332,21508202.5,242332
2093,.alpha.-Terpinene,47,180,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,45.72,103.9,200,125784,21508202.5,125784
2094,.alpha.-Terpinene,47,190,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,45.72,110.7,200,57468,21508202.5,57468
2095,.alpha.-Terpinene,47,200,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,45.72,106,500,6159352.5,21508202.5,6159352.5
2096,.alpha.-Terpinene,47,210,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,45.72,117.6,500,2569415,21508202.5,2569415
2097,.alpha.-Terpinene,47,225,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,45.72,116.7,200,411122,21508202.5,411122
2098,.alpha.-Terpinene,47,240,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,45.72,118.2,200,880648,21508202.5,880648
2099,.alpha.-Terpinene,48,160,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,103.5,200,164198,21508202.5,164198
2100,.alpha.-Terpinene,48,170,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,109.3,200,267073,21508202.5,267073
2101,.alpha.-Terpinene,48,180,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,116.7,200,390983,21508202.5,390983
2102,.alpha.-Terpinene,48,190,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,113.4,200,1288820,21508202.5,1288820
2103,.alpha.-Terpinene,48,200,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,116,500,2406100,21508202.5,2406100
2104,.alpha.-Terpinene,48,210,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,105.6,500,8642092.5,21508202.5,8642092.5
2105,.alpha.-Terpinene,48,225,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,111.2,500,3484702.5,21508202.5,3484702.5
2106,.alpha.-Terpinene,48,240,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,111,200,1515107,21508202.5,1515107
2107,.alpha.-Terpinene,48,260,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,117.2,200,119840,21508202.5,119840
2108,.alpha.-Terpinene,49,160,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,35.56,106.8,200,1202532,21508202.5,1202532
2109,.alpha.-Terpinene,49,170,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,35.56,112.5,200,886268,21508202.5,886268
2110,.alpha.-Terpinene,49,180,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,35.56,115.5,200,1884255,21508202.5,1884255
2111,.alpha.-Terpinene,49,190,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,35.56,115.2,200,925255,21508202.5,925255
